LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX_encoded,EDUCATION_encoded,MARRIAGE_encoded,PAY_0_encoded,PAY_2_encoded,PAY_3_encoded,PAY_4_encoded,PAY_5_encoded,PAY_6_encoded
0.35064935064889524,0.24074073628257897,0.2130917669814231,0.07583477022828719,,,0.09245337257865113,,0.013883168316804192,,0.0,,0.011722532348300532,0.0,1.0,1.0,,,2.0,,,,2.0
0.051948051947984485,,,0.07884012375201378,0.09412068939953204,,0.10575652190198984,0.19053911498512402,0.030469306930632732,0.0008905993674364272,,0.0016103059581294519,,0.00451466249510833,,,,,1.0,2.0,,,2.0
,,,,,,0.15304792883298954,0.21622000230609822,0.0069306930692932065,0.002049566010927031,,0.0027987117552289876,,,1.0,,1.0,4.0,2.0,2.0,4.0,3.0,
,,0.2907790348515575,0.13131207457829344,,,0.18136496717538697,,,0.0014291151182796535,,,0.006810791294362609,,,2.0,2.0,,4.0,,2.0,,1.0
,,0.21854709635460337,,,,0.1115824107835788,0.19241574593287655,0.003158415841577904,,,0.0012447665056340663,,0.0007990952616341744,0.0,1.0,2.0,,2.0,,,2.0,
,0.29629629080932796,,0.22315891187159992,,0.3925178002630562,,0.27054663175899296,,,0.004836661443816737,,0.009392092917458386,0.009045126308949538,,2.0,,2.0,,,,2.0,
0.4935064935058526,,,,,,0.34494136615399945,0.30488120507527033,0.02178217821777865,0.006531062027867133,,0.009178743961337877,0.013129236230096595,0.007674926241684161,,1.0,,2.0,,2.0,,2.0,2.0
0.20779220779193794,0.11111110905349798,0.2065924533754766,,,0.23003001215068586,,0.1788932404554662,0.0020712871287087696,0.0,0.0,,0.0,0.0012009002236988157,,,,0.0,,,0.0,,
0.4545454545448642,,0.461011155022113,0.2613906227261206,0.2023451796547938,0.5209773839897475,,0.3683415690408269,,0.004749863292994278,,0.012505636070833324,,,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,
0.5064935064928487,,,0.0677583581638928,0.08714236065162155,0.2367198261511152,0.08577601964759422,,,0.0008721936471760744,0.005588031175088733,0.003067632850236606,,,1.0,,2.0,,,,1.0,,
,0.07407407270233199,0.29938039023989965,0.1365105753253471,0.12747226924153227,0.2863819526567298,,,,0.0018999453171977113,,0.0020933977455682875,0.0033057541222207497,,,2.0,1.0,2.0,2.0,2.0,,2.0,
0.16883116883094956,0.5925925816186559,0.3802904476717229,0.20157172380781946,0.1652573663643647,,0.2296687570496073,0.2564928270328334,0.010607920792058202,,,,,,1.0,,,,2.0,2.0,2.0,2.0,
,,,,,0.27179940300409483,0.12875073819569494,0.20404795360083022,,0.0,,,0.007033519408980319,,1.0,,,,,4.0,,2.0,2.0
0.14285714285695733,0.20370369993141296,0.28463283355963487,,0.1246814867847558,,0.1956336298612416,,0.005940594059394177,,0.0031494539634155496,0.004186795491136575,,0.0,,,1.0,4.0,,,4.0,3.0,3.0
,0.05555555452674899,0.2240804686667527,,,,,,0.0029702970296970883,0.0011922156865415638,,0.0016103059581294519,,0.010018036076645384,,2.0,1.0,,2.0,2.0,1.0,,
0.012987012986996121,0.18518518175583,0.22100097105858083,,,0.25565806173970934,0.11185269203230899,,0.003227722772270836,,0.0007468705113242589,0.0013494363929124808,0.0052540389985082986,0.0,,,1.0,2.0,,2.0,2.0,2.0,2.0
,,0.5352504602607463,,0.1992474825032823,0.5058549403674176,,0.35576463955757315,0.020855445544513157,0.005473623712264282,0.009894909470059497,0.012888888888868133,0.023473198774236984,,,2.0,,,,2.0,2.0,2.0,
,,0.3470838168366164,,,,,,,,0.00706827453789404,,,0.009108331583881055,1.0,2.0,,2.0,2.0,,2.0,,
0.09090909090897284,,0.20082367285397804,,0.08671795088591464,,0.0914675490644965,0.17856694413227936,0.0,,,,,0.013036087954625302,,,1.0,1.0,,,,,1.0
0.2467532467529263,0.46296295438957497,,,,,0.08746176223360508,,0.0068277227722637075,,,0.00479066022543512,,0.004155746826747218,1.0,1.0,,0.0,0.0,,,,0.0
,,0.19876896859194063,,,,,0.17889921970746175,,,0.0004386739449043087,,,,,2.0,,,1.0,1.0,0.0,,
0.2467532467529263,0.25925925445816195,,,0.13159502853091543,,,0.20887662667668144,0.005429702970286277,0.0017811987348728543,0.002269856463633064,,0.0036996312091236478,,,1.0,2.0,2.0,2.0,2.0,,,
0.06493506493498061,,0.27365308762140006,0.12135065913287814,0.11646122415582456,0.3105526944628927,,0.20421878937213223,0.004592079207911699,0.0011203740042350255,,,,0.002708797497064998,,2.0,,,,2.0,,2.0,
,0.11111110905349798,0.21836158445049664,0.08052255108855567,0.09629709342445078,,0.10835934595045517,0.19302648381528123,0.003960396039596118,0.0009499726585988557,,0.0016103059581294519,,,1.0,2.0,,,,,2.0,,2.0
0.025974025973992242,,0.20831579499500613,0.0728427315619442,0.09271074854786925,0.24506585623902952,0.1030037151952696,,0.0029702970296970883,0.0017811987348728543,0.0,,0.0,,0.0,2.0,,4.0,2.0,2.0,,3.0,3.0
,,0.2206606526689781,,0.08634460206226562,0.23003001215068586,0.08281386214705985,,0.0,0.0,0.0,0.0,,,0.0,,2.0,,,0.0,0.0,0.0,
,,0.21025535393725314,0.06422136140606395,,0.23003001215068586,0.09749966410118596,,,,0.0,0.015136876006416848,,,1.0,1.0,,,,0.0,,,1.0
0.051948051947984485,,,,0.09518253737738089,0.25213589631836675,,,,,0.0008998439895472999,,,,,3.0,2.0,,2.0,2.0,2.0,2.0,2.0
0.36363636363589136,0.55555554526749,0.4867461339952653,0.2787836307140674,,,,0.30352220651456285,0.01985346534649534,,,,,0.012415321861547908,0.0,,,2.0,,,,2.0,
,,,,,0.3761572539282683,0.2557485540730357,0.22139803453426204,0.020990099009859424,0.006056075698567705,,0.0073011272141589355,0.006259832273992484,0.0015801318732879155,1.0,,,,2.0,,,2.0,
0.012987012986996121,0.42592591803840896,,,0.0876623037927916,,0.08656342860343247,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,5.0,4.0,4.0,,,
0.051948051947984485,0.24074073628257897,,,0.10004979814451122,,0.12367788724409415,,0.0029702970296970883,,,,0.0023445064696601065,,,,2.0,2.0,,,2.0,2.0,2.0
0.28571428571391466,,0.35979586014147547,,,0.39882197571370354,0.2820205163773532,,0.008910891089091266,0.00273117139347171,0.004936769087653874,,0.01125363105436851,0.00902932499021666,,,1.0,,2.0,2.0,2.0,,2.0
0.14285714285695733,,0.19891098115301545,0.06422136140606395,,,0.08281386214705985,,0.0,0.0,,0.0,,0.0,1.0,,2.0,,,,,1.0,
0.15584415584395345,,,0.06815970600788415,,0.23003001215068586,,0.17856694413227936,0.003960396039596118,0.0,0.0,,,0.0,0.0,1.0,2.0,,2.0,,0.0,0.0,0.0
0.12987012986996121,,,,0.10952187741744213,,,,,0.0012011216802159282,,0.0022141706924279966,0.003441735497461036,0.003722339227216818,0.0,2.0,1.0,2.0,,2.0,2.0,,2.0
,,,,,0.3240243344686117,,0.24026684547456872,0.005940594059394177,,,0.00402576489532363,0.007033519408980319,0.0,1.0,2.0,2.0,1.0,,,,3.0,3.0
,0.31481480898491093,0.2040912411511409,,0.10004979814451122,,0.1337923427601593,0.20704014213518487,,,0.01124804986934125,0.0015185185185160731,,,1.0,2.0,,1.0,,,2.0,,
,0.31481480898491093,,,,,,,,,0.0004386739449043087,,,0.0008803591865461244,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.11054755448857105,0.09079623774189254,0.23998625232365495,,0.17856694413227936,,,0.0022496099738682496,0.0,0.0,,0.0,,1.0,,2.0,,2.0,,2.0
,0.12962962722908097,0.4296199820623683,0.2315263486759501,,0.4633616315345933,0.3467114739852787,0.32518247395794436,,,0.006973790918991574,,0.030478584105581383,,,,1.0,2.0,,2.0,2.0,2.0,2.0
,0.6111110997942389,,0.1947640274398337,,0.38080791952686777,0.23620550123855022,0.2508287670353153,,0.0025952065567097487,0.004329374394709447,,0.0067685901779087265,0.005422109656625105,,3.0,,,,2.0,2.0,,
,0.46296295438957497,0.4724118210738038,0.267945336803818,,0.3395851882317463,,0.24479741012949796,,0.005937329116242848,0.01124804986934125,,,,1.0,,2.0,2.0,2.0,,2.0,,
,,0.2636290478374255,0.11037731452630932,0.11673519630729642,,,0.2342457387150295,,,0.01124804986934125,0.02424637681155516,0.023468509761297662,,1.0,,,,2.0,,,2.0,
0.11688311688296509,,0.2826049965388819,,0.12274172002894401,0.32176192164322376,0.1877736011770705,,,,,,0.005861266174150266,0.005643328118885412,1.0,,1.0,2.0,2.0,2.0,2.0,,2.0
0.051948051947984485,0.6111110997942389,,0.11232508794928149,,,,,,0.0021000333084150954,,0.0017745571658586562,0.0028134077635921274,0.0024830643723095817,1.0,,1.0,,,,2.0,,
0.2467532467529263,,0.22041245053520772,0.08075080578656021,,0.25198164089845393,,0.19275741747548059,,0.012077121155349577,,,0.03894928598046334,,0.0,,1.0,,,0.0,,1.0,
,,0.24644168977004655,,0.10865988086872305,,,0.20164173176204145,0.0034732673267257957,,0.0,,,,,3.0,,,2.0,,,2.0,2.0
,0.4999999907407409,0.19877024798438275,,0.08677285512468655,,0.08281386214705985,,0.000772277227721243,,0.0,0.0,0.0,,0.0,,1.0,1.0,1.0,,2.0,,
,,,,0.12716535454679725,0.33211327219000464,,0.22822804867091628,,0.0016624521525479975,,0.003381642512071849,,,1.0,2.0,,,2.0,2.0,2.0,2.0,
0.051948051947984485,0.16666666358024698,,,0.11010825468752619,,0.11340876211170363,,0.00429504950494199,,0.0012710296352355611,0.00805152979064726,,0.0009954830801713868,1.0,,2.0,,,2.0,2.0,2.0,
0.2467532467529263,0.4074073998628259,0.31921097309268914,0.15183882935759443,0.13837844723118561,,,0.26719995899918664,,0.002968664558121424,,,,,0.0,2.0,,,5.0,4.0,,,3.0
0.6363636363628099,,0.21279750671973655,,,0.2435611893360203,0.09843705571527911,,0.019768316831644022,,0.01124804986934125,,,0.05711950988811059,,2.0,,,0.0,,,0.0,0.0
0.051948051947984485,,,0.10096466141734663,,0.2530519570138139,,0.18511935014056785,0.0034653465346466033,0.001790698461458843,0.0011248049869341248,,,0.011286656237770825,,,,,,2.0,2.0,,
0.16883116883094956,0.07407407270233199,,,0.10190226716067566,,0.14271162396825568,,0.00394851485147733,,0.0033755397657893086,0.014499194846997585,,,1.0,3.0,,,0.0,,0.0,0.0,
,,,0.08908780863117646,,,,0.255607897737489,0.059380198019684395,0.061913874291268794,0.00234521839775765,0.0018196457326862807,0.1067946141994875,0.0,,,,0.0,1.0,1.0,2.0,2.0,2.0
0.27272727272691855,,,,0.08891961086066846,0.25212777761205557,0.204509166127347,,,0.0027988569453968786,,,,0.01097514452560835,,1.0,,0.0,0.0,0.0,1.0,,2.0
,,,0.0896346688451457,0.0910559347912837,,,,,,0.0011248049869341248,,0.0023445064696601065,0.0024988656910424605,,,,2.0,2.0,2.0,,,2.0
0.15584415584395345,,,,0.09184490870243613,0.2372732512979954,0.09135193743209168,0.1824611455391086,,,,,,0.0001805864998043332,,,,,,4.0,4.0,2.0,2.0
,0.33333332716049396,0.268609722614581,,,,0.17396738502083514,0.22961011006074952,0.004059405940586021,,,0.0035426731078847945,,0.004266356057877372,,,2.0,2.0,,2.0,2.0,,
0.16883116883094956,,,,0.12137131022919699,,,0.2218029153122478,,,0.002125881425305496,,0.004689012939320213,,,,2.0,2.0,1.0,,,2.0,2.0
,0.74074072702332,,,,0.23003001215068586,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,1.0,1.0
0.22077922077893405,,0.23153548842695945,,,,,,0.010867326732651748,,,,0.029604083192398163,0.0,1.0,1.0,,1.0,1.0,,1.0,1.0,
,0.48148147256515794,,0.06422136140606395,,0.23003001215068586,,,0.0,0.0,0.0,,0.0,,1.0,,,0.0,0.0,0.0,,0.0,
,0.092592590877915,,0.10329761464320149,,,0.15156528776336553,0.21863220339688255,0.0,,0.004029051463198035,,,0.0,1.0,2.0,2.0,,4.0,,2.0,3.0,
0.051948051947984485,0.44444443621399193,0.2598983394762169,0.11002732398936901,0.11341348986159552,0.25238622309629544,,,,,0.0014824929727791766,0.0011272141706906165,0.00375121035145617,,1.0,3.0,1.0,,2.0,2.0,,,
,,0.9999999999987206,0.6223278745582346,,0.9126427200901276,,,0.0409089108910081,0.01212461978827952,,,0.03501051511143437,0.03415567910674207,,5.0,2.0,,,2.0,,,
,,,,0.10517071649476781,,,0.20576229056584586,0.0031009900990037606,,0.0014903666076877154,,0.023445064696601063,,,,,,2.0,2.0,,,2.0
,,,0.06422136140606395,,,,0.17856694413227936,,,0.0,,,,,3.0,,1.0,1.0,,0.0,,
,,0.19877024798438275,,0.08677285512468655,,,0.17856694413227936,0.001544554455442486,0.0,,,0.0,,,,1.0,1.0,1.0,,,0.0,
0.15584415584395345,,0.29061911079629305,0.1337306233159,,0.33790732226076486,,0.24950478980772475,,,0.0035993759581891996,,0.00750242070291234,,1.0,2.0,,4.0,2.0,,,,
0.051948051947984485,0.25925925445816195,0.2502453235004558,0.10357722664825705,0.10853469920432308,,,,,,,,,0.0038374631208420804,,2.0,2.0,3.0,,,2.0,2.0,
,,0.7446204746280555,0.47464232964308134,,,,0.46790465655563657,,,0.020249864179775052,0.02415458937194178,,0.03837463120842081,,,1.0,,,,2.0,2.0,
,,0.26057002050832745,,,,,0.19933801138603388,,,,,,,,3.0,1.0,,,2.0,,2.0,
,,0.20169365971461656,0.06422136140606395,,0.23003001215068586,0.08281386214705985,,0.0,,0.0,0.0,0.0,,1.0,,2.0,,1.0,,,0.0,
0.051948051947984485,0.037037036351165994,0.22545709493446894,,0.09602202318820348,,0.09789649321781872,,,0.0007718527851115702,0.0005624024934670624,,0.0007033519408980319,0.0011286656237770826,,2.0,2.0,2.0,,2.0,,2.0,2.0
0.19480519480494182,,0.21635805588614385,0.07716815808913044,0.09437928836414776,,0.10776253995614919,0.19368676407136348,,0.0007403849407954831,0.002412706696973698,,0.004689012939320213,0.0,0.0,1.0,1.0,,4.0,,,,3.0
,,0.2114605416177259,0.06892340818495771,,,0.12646194033795083,,,,,0.04498872785822063,0.034773719957998696,,1.0,,,,0.0,,,,1.0
0.16883116883094956,0.14814814540466398,,,,0.23890646438426527,,,0.0,,0.007378720714287859,0.005824476650554228,0.0,0.006252807555725037,1.0,1.0,,,,0.0,,,
,,,,,0.27502117629192296,,0.2111094502075987,,0.002078065190684997,,,,,0.0,,2.0,,4.0,4.0,,,2.0
0.18181818181794568,,0.5187271068708252,,0.11522313357151787,0.2343843449689265,,,0.011429702970274397,,,0.0,,,,3.0,,2.0,,,,,
,,,,0.0877172080315635,0.23341280644701948,,,,,,,0.0,0.0,,,,4.0,4.0,,,3.0,
,,0.21755172903463757,0.08087349268673767,,,,,,,,,,,1.0,,2.0,,4.0,4.0,4.0,,2.0
,0.05555555452674899,,,,0.23146702316776838,0.08249983595633864,0.17839525418212085,0.0,2.4343049376595678e-05,,0.0,0.0,,1.0,2.0,2.0,4.0,4.0,,,2.0,
0.051948051947984485,,0.25838865639452063,0.11275972293673182,,0.29398376799945064,,0.20513190656974145,0.010251485148494551,,0.002422829941856105,0.0019323671497553424,,,1.0,,,2.0,2.0,,,2.0,
,,0.23892014160284983,,,0.27539598989995673,,,0.0,,,0.0,,,,2.0,,4.0,,,,3.0,
,0.037037036351165994,,0.06457325406548763,0.0865532381695989,0.2308283516046206,,0.19582477374920812,,0.00023749316464971392,,0.012083735909803408,0.035179319577249894,0.012808097498622332,,,2.0,,2.0,,1.0,,2.0
,0.4074073998628259,,0.224701533205614,,,0.24911807072268344,0.26743998325786594,0.009914851485128882,0.002078065190684997,,0.0064412238325178076,0.009378025878640426,0.011286656237770825,,,2.0,1.0,2.0,,2.0,2.0,2.0
0.18181818181794568,,0.3265265390767053,,,0.3833626057794589,0.26133697041238774,,,0.0034436508874208516,0.004724180945123325,,,0.010609456863504575,,2.0,,4.0,,,,,
0.051948051947984485,,0.26020411426988244,0.10945668724435763,,,,,0.003512871287121757,,0.001809811223977007,,0.0023445064696601065,,,1.0,2.0,,2.0,,2.0,,
0.051948051947984485,,0.20581074459334409,,0.09004899105220676,,,,0.0,,,0.0019323671497553424,0.0,,0.0,,,3.0,4.0,2.0,2.0,,3.0
0.12987012986996121,0.55555554526749,0.20099894961854786,0.06607212658238418,,0.2661487834114991,0.12225148967131573,0.19888187987665754,0.0038534653465270227,0.016126973345538823,0.0022496099738682496,,0.001873260669258425,0.002106090053968036,,,,,,,,2.0,
,,,0.12674698061820242,0.12287403924438432,0.3216049599878739,,,0.0051900990098907125,0.0012604949713783567,0.0021956193344954116,,0.003441735497461036,,0.0,1.0,,2.0,,2.0,,,
,,,0.6136313705642612,,0.9954467588757818,,,0.0435643564355573,,0.02395834622169686,0.03220611916258904,0.04102886321905186,0.03837463120842081,0.0,,2.0,2.0,2.0,,2.0,,
0.2467532467529263,0.24074073628257897,0.196057936007098,,0.08695458815502159,,0.08276855488571201,,,0.0017811987348728543,,,,,0.0,1.0,,3.0,0.0,,,2.0,0.0
0.18181818181794568,0.277777772633745,0.21803405998531508,,0.08634460206226562,0.23003001215068586,,,0.0,,0.0,,0.0,0.0,,,2.0,2.0,2.0,0.0,,,0.0
0.025974025973992242,0.42592591803840896,0.2063173840004218,0.07309571385223257,,,0.1074360152105734,0.19478352972312238,,,,,0.008205772643810371,0.00451466249510833,,2.0,3.0,,2.0,,,2.0,
0.18181818181794568,0.092592590877915,,,,0.25492737817170125,,0.1798712752461702,0.0,0.011043432156211697,0.0,,0.0,0.0,,,2.0,1.0,1.0,1.0,,1.0,
0.14285714285695733,,0.23927709209420003,0.1021316135608949,,,,,0.01980198019798059,0.002968664558121424,0.003522889219077679,0.0,0.0,0.26108293209211475,,,,2.0,2.0,2.0,2.0,3.0,2.0
,,,0.1908199764705634,,0.3598778946565924,,0.21856301490950525,,,0.004255137265571795,,,,1.0,2.0,,,,,,2.0,
,0.31481480898491093,0.21560449373773785,,0.08800545528511607,0.2356156820927919,,,0.004079207920784002,,,0.002779388083731434,,,,,2.0,,0.0,0.0,0.0,0.0,0.0
0.03896103896098836,0.38888888168724295,0.24981160946257866,0.10228663654328966,0.10814487910904248,,0.14086027553042169,,0.003283168316825182,,0.0017850655142644563,,,,1.0,,,,,2.0,,,
0.06493506493498061,,0.23950866212622293,0.0880796837149897,0.09974343249216393,0.2641448160703511,,,0.007920792079192236,0.0,,0.005636070853453082,,0.0,,3.0,1.0,4.0,,,,,2.0
,0.25925925445816195,0.20524397374148692,0.06436402059231679,0.08642695842042349,0.23023297980846588,0.08304821005058313,,0.0,0.0,,,0.0,,1.0,1.0,2.0,,,,2.0,,2.0
,0.55555554526749,,0.16086440054119105,,,,0.23466257799700638,0.0069306930692932065,,0.0011248049869341248,,,0.006771993742662495,,3.0,2.0,,,,,2.0,
0.2467532467529263,,0.1988674818099835,0.0654025794682375,,,0.08649624887108913,,0.0024594059405891894,0.0023951185654923646,,0.003809983896934283,,0.0025801296159544108,0.0,1.0,1.0,,0.0,,0.0,,0.0
0.428571428570872,,,0.2968480879386443,0.21894328007793165,0.6021982750447176,0.5021856847794127,,,0.0065666860025645896,0.05624924778660172,0.013526570048287397,0.023445064696601063,0.02257331247554165,1.0,1.0,2.0,,,,2.0,2.0,
,0.037037036351165994,0.19823418255113637,,,0.2331110611957865,0.11169802241598362,,,,0.002569054590157541,0.029864734299468818,0.02647885606834124,0.017498831831039886,,2.0,2.0,0.0,,,0.0,,0.0
,0.277777772633745,,,,,,0.18278744186229545,,0.004128224934523652,0.01124804986934125,0.02415458937194178,,0.0499186232084128,0.0,3.0,,1.0,,,,2.0,
,0.48148147256515794,,,,,0.1819664601277634,,,,0.003603875178136936,,,,0.0,2.0,2.0,2.0,2.0,,,,2.0
,,0.19938563574904028,,0.086871682754476,0.23576993751270472,0.08919437440032059,,0.0013168316831657092,0.0005699835951593134,,,,0.006501113992955995,1.0,,,,,1.0,2.0,2.0,
0.051948051947984485,,0.2634601680350663,,0.1133810963607201,0.29279031817170414,0.1566506372698209,0.21975459441433676,1.5841584158384472e-05,0.0017877297969007215,,,,,,,2.0,5.0,4.0,,2.0,2.0,2.0
,,,0.15486795941236317,0.1382230682354611,,0.21975740304992897,0.25558995998150225,0.008316831683151848,,,0.005636070853453082,,0.006771993742662495,,2.0,,2.0,,,,,2.0
0.5194805194798449,,,,0.09573652114658952,,0.08601974146725844,0.1818375949738563,,,0.010798127874567598,0.0033043478260816354,,0.007674926241684161,0.0,2.0,,,0.0,,0.0,,
,0.48148147256515794,0.23296712856968663,0.09203324529667686,0.10338523064990511,,,,0.0057306930692955825,0.0015193625208465447,0.0008998439895472999,,,,,,1.0,,,,,,
0.07792207792197672,0.44444443621399193,,0.13151465062277248,0.12222342401493712,0.3088531786084147,0.13896830678931035,0.20242415959460464,0.005940594059394177,0.0,0.003374414960802375,,0.023445064696601063,0.005076737975749317,,1.0,,,,,,,
,,0.20150047145585712,0.06422136140606395,,,,0.17856694413227936,0.0,0.0,,,,,0.0,2.0,1.0,,2.0,0.0,,,0.0
,,0.43388931464170755,0.2080636678435656,0.16910011403601108,,0.39750403859491634,0.17149775991580232,,0.0035623974697457086,,,0.02228453399411931,,1.0,,1.0,2.0,,,2.0,,1.0
,,0.26011455679893436,0.11014145133837129,,0.2661514896469362,0.1123167008812851,,0.0059564356435525614,,0.003374414960802375,0.0016103059581294519,,,1.0,1.0,,,2.0,,,2.0,
0.28571428571391466,0.25925925445816195,0.20163608705472136,0.06422136140606395,0.08634460206226562,,0.08281386214705985,,0.0,,0.0,,,0.0,1.0,1.0,2.0,1.0,1.0,,,0.0,
0.012987012986996121,,,0.08081072264478642,0.09629160300057359,,0.11056534088228773,0.19365686781138564,,0.0007581969281442117,,,,0.00451466249510833,1.0,3.0,,3.0,,2.0,2.0,2.0,
,,,,0.10911009562665276,0.27784107361734667,0.12480119486164912,,,,,,,,,2.0,,3.0,,,2.0,2.0,2.0
0.428571428570872,0.5740740634430729,0.20258923442409738,0.0673284784826509,,,,0.17891886582116148,0.0065009900989970275,,0.0005624024934670624,0.018555555555525675,,,,2.0,2.0,,,,,,0.0
,0.35185184533607694,0.2307358681506373,,0.10025019861602871,0.26490662134588544,0.08281386214705985,0.17856694413227936,,,0.0014622464830143624,,0.0,0.0,0.0,,1.0,2.0,2.0,,2.0,2.0,0.0
,0.37037036351166,,0.06422136140606395,0.0868771731783532,0.23003001215068586,,0.18043247075489727,0.0,0.0005759209242755562,,,,0.002573357622211748,,,,,,,,0.0,
,,0.26100245515376247,,0.11193272254191695,0.29605539122652536,0.15931751641191594,0.22106405060136664,0.0034376237623694305,,,,,0.005462741619081079,,,,2.0,2.0,,2.0,2.0,
,,0.23729915137868954,,0.10424173677474699,,0.1280117611399182,0.20460060732099222,,,,0.002415458937194178,,,0.0,1.0,1.0,2.0,2.0,2.0,,,
0.025974025973992242,,0.23212400895033256,0.0899399595037268,0.10150750568390558,0.2686561105439416,,0.1856626078933082,,0.0008312260762739987,,0.0011272141706906165,,,1.0,,1.0,2.0,,,,,2.0
,,0.21063661288500354,,,,,0.19030592415729677,,0.0,0.0022496099738682496,,0.002473454325491412,0.0,,,1.0,,,4.0,4.0,,
,,,,,,,,0.004950495049495148,0.0010687192409237127,0.0023620904725616624,,0.0,,0.0,,1.0,,4.0,,4.0,3.0,
,0.05555555452674899,,0.09821514336763347,,,,0.19925686439466544,,,0.003374414960802375,,0.007033519408980319,,0.0,,2.0,2.0,2.0,4.0,,,
0.2987012987009108,0.37037036351166,0.48747410829482896,,,,0.41837037592463,0.3658994716900647,,0.006531062027867133,,0.01239935587759678,0.018756051757280852,0.018284383105188737,,2.0,,2.0,2.0,2.0,,,
,,0.30922531508197804,0.15114265252868053,0.1295910238157405,,0.12887103678617023,,,0.002256185064172282,,0.000958132045087024,0.0013363686877062605,0.00015124119358612904,0.0,,2.0,,,2.0,,2.0,
0.46753246753186034,,,0.08261488582026405,0.08612498510717795,0.2274590884854723,0.07984545536909819,,,4.156130381369993e-06,0.0,,0.0,0.0,,,,1.0,,1.0,0.0,,0.0
,0.277777772633745,,,,,,0.2181513007006674,,0.001246839114410998,,0.0032206119162589038,0.004689012939320213,,0.0,1.0,1.0,,2.0,,,2.0,
0.28571428571391466,,0.3867257916555636,0.18011292901166656,,,0.23375890912576708,0.2604391333499097,,0.002968664558121424,,0.0064412238325178076,,0.00902932499021666,,,2.0,2.0,2.0,2.0,2.0,,2.0
,0.31481480898491093,0.2076249230762638,,,0.23328290714604025,0.08490424544648759,0.19486638507220386,0.0,,,,0.044737872454054146,,,1.0,2.0,,,1.0,1.0,,
0.10389610389596897,0.25925925445816195,,0.08439527246469956,,,0.11585535422448677,,,0.0007807587787859345,,0.001442834138483989,0.0017068007099125574,,,,,2.0,2.0,,2.0,,
,0.20370369993141296,,,,0.40694338826034127,0.28176585832219125,,,,0.008998439895472998,0.00805152979064726,,0.010157990613993742,1.0,1.0,2.0,,,,,2.0,
0.6363636363628099,,0.27423137300523626,,0.1135304358901797,0.2876295271932176,0.15822389286214059,,0.01985346534649534,,,,0.01190540385293402,0.00481263021978548,,,,2.0,2.0,2.0,1.0,2.0,
,0.092592590877915,,0.06440776940943432,0.08815095151786163,0.23420979278323567,,,,0.001953381279243897,0.0,,,,,2.0,2.0,2.0,,1.0,,2.0,
0.16883116883094956,0.38888888168724295,,,,,,,,,0.0054598034065782425,0.008856682769711986,0.012191433642232553,0.011512389362526241,,1.0,,4.0,,4.0,2.0,2.0,
0.11688311688296509,0.14814814540466398,,,,0.3072646184068564,0.10880148232843577,0.20114972474069168,0.00456039603959493,,0.003374414960802375,,0.023496643838933587,,0.0,,,2.0,2.0,2.0,2.0,2.0,
,0.07407407270233199,0.3011011730745449,,0.1123093656198923,,0.15418685964411272,,0.005940594059394177,0.0017811987348728543,0.0024442012366078535,0.004830917874388356,0.008205772643810371,,1.0,,,,,2.0,2.0,2.0,
0.14285714285695733,0.33333332716049396,0.2876112591648796,0.12899624045478894,0.1250054217935101,,,0.2444847806680153,0.0,,,,,,,,1.0,,4.0,,4.0,3.0,
,0.277777772633745,0.24223632681281307,0.09679140468883007,0.09362819837774795,0.2569245799242566,0.11292600543044566,0.19387639177750873,0.009900990098990295,0.000610951166061389,0.021941570880123974,,0.000839333316138318,,0.0,,2.0,2.0,,,,2.0,
0.3376623376618991,0.6481481361454049,0.37458051920256163,,,0.37434136994999645,,0.2649679896471259,0.009900990098990295,,,0.0072463768115825335,,,1.0,2.0,,,2.0,,,2.0,
,0.18518518175583,,,0.08759586966387757,0.23246021157317193,0.08354190296733886,,,0.001353117305591745,0.0019459126273960361,,,0.0010564310238553492,,,2.0,2.0,1.0,,2.0,,
,,0.2319129091973835,,,0.2697318391301757,,,0.0029702970296970883,0.0011874658232485695,,,,0.0033859968713312477,0.0,,1.0,,4.0,2.0,,2.0,2.0
0.0,0.16666666358024698,0.19961464699617895,0.06521997570983386,,0.23145078575514597,0.08445429747172287,0.1794638319316149,0.0,,0.0,,0.0,,,2.0,,,4.0,4.0,,,
0.40259740259687976,0.12962962722908097,,0.13164304389040005,0.12848635053164956,0.3312946359702919,,,0.1403782178215042,0.004156724114281618,,0.004850241545885909,0.007068687006025221,,0.0,,2.0,2.0,1.0,,4.0,,2.0
,,0.20139684066804578,,0.08768591261546352,0.23333567873706307,0.08663060833577581,,0.0,,,,0.0,0.0,,,1.0,,4.0,,,,
,0.4999999907407409,0.20579411249159657,0.08169045429334562,0.08666908611340764,,,,,,0.015367085731494014,,0.00618949707990268,,1.0,,,1.0,,,,,1.0
