age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,default_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,day_of_week_encoded,poutcome_encoded
35.0,348.0,,,0.0,,92893.0,-46.2,1313.0,5099.1,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,3.0,0.0
,160.0,1.0,,0.0,1.4,94465.0,-41.8,4961.0,5228.1,3.0,0.0,,,0.0,0.0,0.0,4.0,0.0,
29.0,220.0,,999.0,0.0,1.4,,-36.1,4963.0,5228.1,0.0,0.0,1.0,1.0,,1.0,1.0,,,0.0
34.0,86.0,,999.0,0.0,-1.8,,-47.1,1405.0,,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
43.0,77.0,,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,5.0,,4.0,,1.0,0.0,,1.0,0.0,0.0
32.0,,,999.0,0.0,,93.2,-42.0,4153.0,5195.8,0.0,2.0,,1.0,1.0,0.0,,3.0,1.0,
50.0,,3.0,999.0,0.0,-1.8,92893.0,-46.2,,5099.1,8.0,,,1.0,0.0,0.0,1.0,1.0,0.0,
83.0,242.0,,3.0,,-3.4,,-30.1,0.716,5017.5,9.0,1.0,,1.0,1.0,0.0,1.0,3.0,,2.0
32.0,184.0,9.0,999.0,0.0,1.1,93994.0,,4858.0,,5.0,,4.0,,,1.0,0.0,,4.0,0.0
36.0,,2.0,999.0,0.0,-1.8,,-46.2,1327.0,5099.1,,,0.0,,0.0,,,1.0,2.0,0.0
32.0,493.0,10.0,999.0,0.0,,,-46.2,1291.0,5099.1,,1.0,,1.0,,0.0,1.0,1.0,,0.0
26.0,437.0,,999.0,,-2.9,92963.0,,1262.0,,4.0,,1.0,1.0,1.0,0.0,,4.0,1.0,0.0
,324.0,5.0,999.0,0.0,-0.1,,,4076.0,,3.0,2.0,0.0,1.0,1.0,,1.0,3.0,2.0,
,100.0,,999.0,0.0,1.4,93444.0,,,5228.1,,0.0,0.0,,,0.0,1.0,,1.0,0.0
57.0,170.0,,,0.0,,93.2,-42.0,4021.0,5195.8,,,0.0,,,0.0,,,,
,123.0,3.0,999.0,0.0,,,,,5099.1,0.0,0.0,5.0,1.0,0.0,,,1.0,2.0,0.0
46.0,319.0,7.0,999.0,,1.1,93994.0,-36.4,4.86,,,0.0,,0.0,,0.0,0.0,,,0.0
72.0,,,,,-1.7,,,0.881,4991.6,9.0,0.0,5.0,,1.0,0.0,1.0,,4.0,0.0
,61.0,1.0,999.0,0.0,1.4,93918.0,-42.7,,5228.1,,,0.0,1.0,,,1.0,,1.0,
42.0,,2.0,999.0,,1.4,93918.0,-42.7,4957.0,5228.1,0.0,0.0,,1.0,0.0,,1.0,0.0,3.0,0.0
55.0,207.0,3.0,,0.0,1.1,93994.0,,4858.0,5191.0,5.0,1.0,4.0,1.0,1.0,1.0,,1.0,0.0,
26.0,695.0,1.0,,0.0,1.4,93918.0,-42.7,4958.0,,,0.0,2.0,1.0,1.0,0.0,1.0,0.0,,0.0
45.0,25.0,1.0,999.0,0.0,1.1,,-36.4,4857.0,5191.0,0.0,0.0,,1.0,,1.0,,1.0,,0.0
,,1.0,999.0,0.0,-1.8,92893.0,-46.2,1299.0,,8.0,,1.0,1.0,,0.0,1.0,,0.0,
36.0,145.0,3.0,999.0,,1.1,93994.0,,4857.0,5191.0,2.0,2.0,,,,,0.0,1.0,4.0,0.0
48.0,236.0,,,,1.1,93994.0,-36.4,,,2.0,1.0,1.0,1.0,,,0.0,1.0,4.0,0.0
,,3.0,999.0,0.0,1.4,93918.0,-42.7,4955.0,5228.1,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,105.0,1.0,,0.0,1.4,94465.0,,4967.0,5228.1,,0.0,4.0,0.0,,1.0,0.0,,3.0,0.0
27.0,5.0,1.0,999.0,0.0,-1.1,,,0.982,4963.6,,2.0,4.0,1.0,1.0,0.0,0.0,7.0,,0.0
36.0,157.0,1.0,999.0,,1.4,,,4964.0,5228.1,8.0,1.0,3.0,1.0,,0.0,,5.0,,0.0
30.0,,1.0,999.0,,,93918.0,-42.7,4963.0,,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0
36.0,210.0,,,,,,-46.2,1281.0,5099.1,3.0,0.0,,0.0,0.0,,,1.0,4.0,
33.0,109.0,1.0,999.0,,,93.2,-42.0,4245.0,5195.8,0.0,2.0,1.0,1.0,,0.0,0.0,,,0.0
36.0,79.0,3.0,999.0,,,,-42.7,4963.0,,5.0,0.0,4.0,,,0.0,1.0,,,0.0
,371.0,,,0.0,1.4,,,4.96,5228.1,0.0,1.0,1.0,1.0,,0.0,,,0.0,0.0
37.0,,3.0,999.0,0.0,-1.8,,-47.1,1405.0,,,,0.0,1.0,,0.0,1.0,2.0,0.0,
,,2.0,999.0,,-1.8,92893.0,-46.2,1299.0,5099.1,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,
34.0,239.0,2.0,11.0,1.0,-1.8,,,1244.0,5099.1,3.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,2.0
31.0,634.0,1.0,999.0,0.0,1.4,93918.0,-42.7,,5228.1,0.0,0.0,4.0,1.0,1.0,0.0,,0.0,2.0,
39.0,306.0,2.0,999.0,,1.4,93918.0,-42.7,4956.0,5228.1,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
40.0,143.0,3.0,999.0,1.0,,92963.0,-40.8,1.26,5076.2,7.0,0.0,0.0,1.0,,0.0,1.0,4.0,0.0,
38.0,131.0,,999.0,0.0,1.4,,-36.1,4964.0,,0.0,2.0,1.0,0.0,0.0,,,5.0,4.0,0.0
,93.0,3.0,,0.0,,,-36.1,4964.0,5228.1,4.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,4.0,
28.0,294.0,1.0,999.0,0.0,-1.8,,-46.2,1281.0,,3.0,2.0,0.0,1.0,0.0,0.0,,1.0,4.0,0.0
30.0,,1.0,999.0,0.0,1.1,,,,5191.0,0.0,,1.0,,,0.0,0.0,1.0,2.0,0.0
32.0,,,999.0,0.0,1.4,93444.0,-36.1,4964.0,5228.1,4.0,0.0,3.0,1.0,2.0,2.0,0.0,5.0,3.0,0.0
46.0,,,,0.0,1.1,,-36.4,,,2.0,,5.0,0.0,,0.0,,,4.0,0.0
42.0,,,999.0,0.0,1.1,,-36.4,4.86,5191.0,3.0,0.0,,1.0,0.0,0.0,0.0,1.0,2.0,0.0
45.0,262.0,9.0,999.0,0.0,1.4,94465.0,-41.8,,,10.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0
34.0,63.0,1.0,999.0,1.0,-1.8,92893.0,-46.2,1313.0,5099.1,3.0,,0.0,1.0,1.0,0.0,1.0,,,1.0
31.0,104.0,,999.0,0.0,1.4,93444.0,-36.1,4963.0,5228.1,0.0,0.0,,,0.0,,1.0,5.0,,0.0
35.0,126.0,,999.0,0.0,-1.8,92893.0,,1354.0,5099.1,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
,226.0,1.0,,1.0,-1.8,,,,5099.1,0.0,0.0,1.0,,1.0,,1.0,,,1.0
31.0,992.0,1.0,999.0,,1.1,,-36.4,4856.0,5191.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,,
51.0,838.0,3.0,,0.0,-1.8,93075.0,-47.1,,5099.1,,,7.0,,0.0,0.0,,2.0,2.0,0.0
,107.0,,,0.0,1.4,93918.0,-42.7,,,0.0,2.0,4.0,1.0,,0.0,1.0,0.0,1.0,
,83.0,,,0.0,1.4,94465.0,-41.8,4961.0,,4.0,,3.0,1.0,,0.0,0.0,4.0,1.0,0.0
51.0,,,,0.0,1.4,,-36.1,4962.0,5228.1,3.0,,3.0,1.0,,1.0,1.0,5.0,2.0,
30.0,72.0,1.0,,0.0,,93444.0,-36.1,,5228.1,0.0,2.0,4.0,1.0,1.0,,1.0,,,0.0
52.0,,,999.0,0.0,1.4,,-41.8,,5228.1,10.0,,2.0,,0.0,,,4.0,0.0,0.0
32.0,125.0,10.0,999.0,0.0,1.4,,,,5228.1,,2.0,1.0,1.0,0.0,0.0,1.0,,1.0,0.0
32.0,249.0,,999.0,0.0,,93994.0,-36.4,,,,2.0,3.0,1.0,0.0,1.0,0.0,,3.0,
42.0,,2.0,999.0,0.0,-2.9,,,,5076.2,,2.0,1.0,,,,1.0,0.0,4.0,0.0
34.0,156.0,1.0,999.0,,-1.8,93369.0,,0.636,5008.7,,1.0,4.0,1.0,1.0,0.0,1.0,8.0,3.0,
,,1.0,,0.0,-1.8,,,1291.0,5099.1,0.0,2.0,,1.0,1.0,0.0,1.0,1.0,,0.0
,120.0,4.0,999.0,0.0,1.4,,-36.1,4963.0,5228.1,0.0,0.0,4.0,1.0,0.0,1.0,,5.0,1.0,
56.0,113.0,3.0,999.0,,1.4,93918.0,-42.7,4962.0,,3.0,0.0,,,0.0,0.0,1.0,0.0,,
25.0,175.0,,999.0,0.0,1.4,94465.0,,4865.0,5228.1,0.0,2.0,4.0,1.0,1.0,0.0,0.0,,0.0,
26.0,84.0,7.0,999.0,0.0,-1.8,92893.0,,1299.0,,3.0,0.0,5.0,,1.0,0.0,,,,0.0
51.0,,2.0,999.0,0.0,-0.1,,,4.12,5195.8,0.0,,4.0,,1.0,,,3.0,4.0,0.0
31.0,144.0,2.0,,0.0,1.4,93444.0,-36.1,,5228.1,,2.0,4.0,1.0,0.0,,1.0,,,0.0
52.0,140.0,3.0,999.0,0.0,1.4,93444.0,-36.1,4966.0,,,1.0,4.0,1.0,,0.0,1.0,5.0,,
,,2.0,999.0,0.0,1.1,,-36.4,,,3.0,,,0.0,,0.0,0.0,1.0,1.0,0.0
54.0,431.0,,999.0,,,94465.0,-41.8,4967.0,5228.1,,0.0,,0.0,,0.0,0.0,4.0,3.0,
,,,999.0,0.0,1.4,93444.0,-36.1,4962.0,5228.1,4.0,,1.0,1.0,1.0,0.0,1.0,,2.0,0.0
,420.0,,,0.0,1.4,93918.0,-42.7,4962.0,5228.1,,0.0,1.0,1.0,0.0,,,0.0,4.0,0.0
44.0,556.0,3.0,,0.0,-1.8,92893.0,,1327.0,,,0.0,,1.0,,0.0,1.0,,,0.0
35.0,153.0,1.0,999.0,,-1.8,92893.0,-46.2,1313.0,5099.1,,0.0,0.0,0.0,0.0,1.0,,,,1.0
43.0,24.0,1.0,999.0,,1.4,93918.0,,4966.0,5228.1,3.0,0.0,0.0,1.0,,,,0.0,2.0,
44.0,,,999.0,,,94465.0,,4961.0,,3.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0
40.0,,1.0,3.0,1.0,-2.9,92201.0,,0.884,,0.0,,1.0,1.0,,0.0,1.0,5.0,0.0,
55.0,,3.0,999.0,0.0,-3.4,92649.0,,0.722,5017.5,0.0,,0.0,1.0,,,1.0,3.0,0.0,
46.0,177.0,,999.0,,,93444.0,-36.1,,5228.1,5.0,,6.0,,1.0,0.0,1.0,5.0,1.0,0.0
56.0,,1.0,3.0,1.0,,92649.0,-30.1,0.716,5017.5,9.0,0.0,1.0,,1.0,0.0,,3.0,4.0,
36.0,,2.0,,0.0,-0.1,93.2,-42.0,4153.0,,0.0,,1.0,1.0,1.0,0.0,,3.0,1.0,0.0
35.0,,1.0,999.0,0.0,,93444.0,,4966.0,5228.1,4.0,0.0,4.0,1.0,1.0,0.0,0.0,5.0,3.0,
32.0,395.0,,999.0,0.0,1.1,93994.0,-36.4,4855.0,5191.0,0.0,2.0,1.0,1.0,0.0,,0.0,1.0,,0.0
35.0,1084.0,,999.0,0.0,-2.9,92469.0,,0.933,5076.2,10.0,,4.0,,,0.0,,0.0,4.0,0.0
47.0,9.0,2.0,999.0,0.0,,,-47.1,1405.0,,3.0,0.0,0.0,,0.0,0.0,1.0,,,0.0
38.0,323.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,1299.0,5099.1,5.0,,4.0,0.0,1.0,,1.0,,,0.0
39.0,563.0,1.0,999.0,0.0,1.1,93994.0,-36.4,,5191.0,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,3.0,
,,,999.0,0.0,,93075.0,-47.1,1405.0,,10.0,0.0,0.0,1.0,,0.0,1.0,2.0,3.0,0.0
26.0,,,999.0,,-2.9,,,1268.0,,,2.0,,1.0,1.0,0.0,1.0,4.0,,1.0
44.0,18.0,,999.0,,1.4,93444.0,-36.1,4964.0,5228.1,,1.0,1.0,1.0,,,1.0,5.0,4.0,0.0
43.0,137.0,,,,,,-30.1,0.714,,,0.0,,1.0,1.0,0.0,,,0.0,1.0
,87.0,2.0,999.0,0.0,-1.8,,-46.2,1291.0,,4.0,,3.0,1.0,,0.0,1.0,1.0,1.0,0.0
,731.0,3.0,999.0,1.0,-1.8,,,1291.0,,3.0,2.0,,1.0,0.0,0.0,,1.0,1.0,1.0
,250.0,3.0,999.0,0.0,1.1,93994.0,-36.4,,5191.0,10.0,1.0,,0.0,0.0,,,,0.0,0.0
29.0,,1.0,999.0,1.0,,92893.0,-46.2,1291.0,5099.1,,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,1.0
,,1.0,,,1.4,94465.0,,4.96,5228.1,3.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
60.0,82.0,1.0,999.0,0.0,,,,,5191.0,10.0,0.0,,1.0,0.0,0.0,0.0,,,0.0
38.0,,5.0,999.0,0.0,,,-42.7,4968.0,5228.1,,,4.0,1.0,,0.0,1.0,0.0,2.0,
,,,,0.0,-1.8,93075.0,-47.1,1405.0,5099.1,3.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
42.0,,1.0,999.0,0.0,,94465.0,-41.8,4.96,,,0.0,,0.0,0.0,,0.0,4.0,0.0,
,,4.0,,,1.4,93918.0,-42.7,4962.0,5228.1,4.0,0.0,,,0.0,0.0,1.0,,,0.0
31.0,182.0,3.0,999.0,,-0.1,93.2,-42.0,4191.0,5195.8,8.0,,,,0.0,1.0,1.0,3.0,,
39.0,,24.0,,0.0,,94465.0,,,5228.1,2.0,,1.0,1.0,,0.0,0.0,4.0,,0.0
29.0,42.0,1.0,999.0,0.0,,,-42.7,,,3.0,0.0,,1.0,0.0,0.0,0.0,0.0,4.0,0.0
54.0,222.0,1.0,999.0,0.0,1.4,,,,,,0.0,3.0,0.0,1.0,,,5.0,,0.0
48.0,703.0,2.0,999.0,0.0,1.4,,-36.1,4964.0,5228.1,,,4.0,1.0,,0.0,1.0,5.0,4.0,0.0
52.0,89.0,,3.0,2.0,,,-30.1,0.715,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,2.0
29.0,123.0,2.0,12.0,2.0,-1.1,94601.0,-49.5,0.977,4963.6,0.0,2.0,1.0,,1.0,,1.0,7.0,0.0,1.0
49.0,,,999.0,,,93444.0,-36.1,4966.0,5228.1,,0.0,,1.0,0.0,0.0,1.0,5.0,3.0,
30.0,296.0,,999.0,0.0,1.4,,,,5228.1,,2.0,4.0,1.0,,0.0,,5.0,2.0,0.0
58.0,150.0,1.0,999.0,0.0,1.4,,-41.8,,5228.1,4.0,,3.0,1.0,0.0,1.0,,4.0,1.0,0.0
,103.0,5.0,,0.0,1.4,,-41.8,,,3.0,,,,0.0,0.0,0.0,4.0,4.0,0.0
,58.0,,999.0,0.0,-0.1,93.2,-42.0,4153.0,5195.8,4.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,,0.0
55.0,89.0,2.0,,,-0.1,93.2,-42.0,4021.0,5195.8,2.0,,1.0,,,0.0,1.0,,3.0,0.0
,189.0,2.0,,0.0,1.1,,,,,,1.0,0.0,1.0,0.0,0.0,,,0.0,
,155.0,,999.0,0.0,-0.1,93.2,,,,4.0,2.0,3.0,,0.0,,1.0,3.0,2.0,0.0
,79.0,,999.0,1.0,-2.9,92201.0,-31.4,0.881,5076.2,3.0,,0.0,1.0,1.0,0.0,1.0,5.0,3.0,1.0
36.0,90.0,1.0,,,1.1,,-36.4,4857.0,5191.0,4.0,0.0,,,1.0,,0.0,,,
51.0,25.0,6.0,999.0,0.0,1.4,,-42.7,4963.0,,3.0,0.0,2.0,1.0,1.0,,0.0,0.0,4.0,0.0
32.0,123.0,1.0,,,1.4,93444.0,-36.1,,5228.1,4.0,0.0,1.0,,,1.0,1.0,,4.0,
31.0,91.0,1.0,999.0,,1.4,94465.0,,4866.0,5228.1,3.0,,,,0.0,0.0,0.0,4.0,2.0,0.0
57.0,77.0,1.0,999.0,0.0,1.4,93918.0,,,,3.0,0.0,2.0,0.0,1.0,,1.0,0.0,3.0,0.0
59.0,459.0,7.0,999.0,0.0,,93918.0,-42.7,,5228.1,4.0,0.0,,,1.0,1.0,1.0,,2.0,0.0
,184.0,1.0,999.0,,1.4,,-42.7,4968.0,,5.0,,4.0,1.0,,0.0,1.0,0.0,2.0,0.0
31.0,160.0,,999.0,,1.4,93918.0,,4.96,,5.0,0.0,4.0,0.0,1.0,0.0,,0.0,0.0,0.0
,371.0,1.0,999.0,0.0,,93994.0,,,5191.0,3.0,,,1.0,1.0,0.0,,,3.0,0.0
,112.0,,999.0,,-1.8,92893.0,-46.2,,,3.0,,0.0,1.0,0.0,,,1.0,1.0,
,,3.0,,0.0,,93994.0,-36.4,,5191.0,,,6.0,0.0,0.0,0.0,0.0,,1.0,
,95.0,2.0,,0.0,,93918.0,-42.7,4962.0,5228.1,8.0,,,0.0,1.0,1.0,,,,
54.0,,2.0,,0.0,1.4,,-36.1,4968.0,5228.1,,,2.0,0.0,0.0,0.0,,5.0,2.0,0.0
40.0,,5.0,999.0,0.0,1.4,,-41.8,4864.0,5228.1,8.0,0.0,,0.0,0.0,,,4.0,1.0,0.0
51.0,,1.0,,0.0,-0.1,,-42.0,4191.0,,0.0,,4.0,1.0,0.0,0.0,1.0,,0.0,
,66.0,1.0,999.0,,1.4,93918.0,-42.7,4.96,,5.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
45.0,399.0,2.0,,,,93444.0,-36.1,4965.0,5228.1,3.0,,4.0,0.0,0.0,,,,4.0,0.0
,149.0,,999.0,0.0,-0.1,93.2,-42.0,4191.0,5195.8,,,4.0,,0.0,0.0,1.0,3.0,0.0,0.0
,98.0,1.0,999.0,0.0,,93994.0,-36.4,4857.0,5191.0,,,1.0,0.0,0.0,,,,3.0,0.0
60.0,514.0,1.0,999.0,,,93994.0,-36.4,4857.0,5191.0,9.0,1.0,,,1.0,,0.0,1.0,0.0,
37.0,370.0,1.0,999.0,,,93994.0,-36.4,4856.0,,4.0,2.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0
57.0,75.0,1.0,,0.0,1.4,93918.0,-42.7,,5228.1,,2.0,1.0,1.0,0.0,0.0,1.0,,3.0,0.0
,,5.0,999.0,0.0,-0.1,93.2,-42.0,4.12,,3.0,,0.0,,1.0,,1.0,3.0,4.0,0.0
35.0,1399.0,,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,3.0,0.0,0.0,0.0,1.0,0.0,1.0,,,
44.0,,,,0.0,-0.1,,-42.0,4153.0,5195.8,4.0,2.0,3.0,1.0,,1.0,1.0,3.0,,0.0
37.0,210.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,3.0,,,,1.0,0.0,,1.0,4.0,0.0
39.0,250.0,3.0,999.0,0.0,1.4,94465.0,-41.8,4967.0,,3.0,0.0,0.0,,,,0.0,4.0,3.0,0.0
29.0,330.0,,,0.0,,,,4857.0,5191.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,,,0.0
58.0,91.0,2.0,,,,93.2,,4153.0,,1.0,0.0,,0.0,1.0,0.0,1.0,3.0,1.0,0.0
48.0,251.0,,,,1.4,93444.0,-36.1,4.97,,1.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,
,714.0,2.0,999.0,0.0,1.4,94465.0,,,5228.1,,0.0,5.0,,,0.0,0.0,4.0,,0.0
28.0,184.0,,999.0,0.0,1.4,93918.0,-42.7,4962.0,5228.1,,2.0,6.0,1.0,,,1.0,0.0,3.0,0.0
,116.0,6.0,999.0,,1.4,,-42.7,,,3.0,0.0,,1.0,,,,0.0,0.0,0.0
38.0,51.0,18.0,999.0,,1.4,93918.0,-42.7,4968.0,5228.1,0.0,,4.0,1.0,0.0,,0.0,0.0,2.0,0.0
23.0,231.0,,,,1.4,93918.0,-42.7,4957.0,5228.1,3.0,2.0,,1.0,0.0,0.0,1.0,,4.0,0.0
32.0,167.0,1.0,999.0,0.0,-1.8,,-50.0,1584.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,0.0
45.0,,,,0.0,1.4,93918.0,-42.7,,,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,,0.0
35.0,490.0,,,0.0,1.4,,-42.7,,5228.1,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,
32.0,,2.0,,0.0,1.4,93444.0,,4968.0,5228.1,,2.0,4.0,1.0,0.0,,,5.0,1.0,0.0
43.0,1192.0,1.0,999.0,0.0,-0.1,,-42.0,,5195.8,2.0,0.0,1.0,1.0,1.0,,1.0,3.0,,
33.0,202.0,,,0.0,,,-36.4,,5191.0,5.0,0.0,,,,0.0,0.0,1.0,1.0,0.0
,203.0,,999.0,0.0,-1.8,92893.0,,1313.0,,2.0,,1.0,,1.0,,1.0,,3.0,0.0
,,1.0,999.0,,,92893.0,,,5099.1,,2.0,6.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0
41.0,649.0,,,,,,-41.8,4959.0,,,,,0.0,0.0,0.0,0.0,,,0.0
29.0,234.0,3.0,999.0,,,,,4964.0,5228.1,4.0,2.0,,1.0,0.0,0.0,,5.0,2.0,0.0
35.0,129.0,4.0,,,1.4,93444.0,-36.1,,5228.1,0.0,2.0,1.0,1.0,0.0,,1.0,5.0,0.0,0.0
30.0,677.0,1.0,999.0,0.0,,93.2,,,5195.8,3.0,,0.0,0.0,,0.0,1.0,3.0,2.0,0.0
32.0,696.0,1.0,,0.0,1.4,,-36.1,4963.0,5228.1,,2.0,1.0,1.0,,0.0,1.0,5.0,1.0,0.0
,129.0,,999.0,0.0,1.4,,-42.7,4961.0,5228.1,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
31.0,427.0,1.0,999.0,1.0,-1.8,93075.0,-47.1,1.41,5099.1,6.0,2.0,6.0,,,0.0,,2.0,2.0,1.0
31.0,139.0,2.0,999.0,0.0,,93075.0,,1405.0,5099.1,0.0,,4.0,,0.0,,,2.0,3.0,
28.0,,5.0,999.0,0.0,,92893.0,-46.2,1281.0,,4.0,,3.0,,,0.0,1.0,,,0.0
,139.0,,999.0,0.0,,93994.0,-36.4,4.86,5191.0,5.0,0.0,4.0,1.0,,0.0,0.0,1.0,2.0,0.0
30.0,,,,0.0,-1.8,92843.0,-50.0,1811.0,5099.1,2.0,,1.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0
,,5.0,999.0,0.0,1.1,,-36.4,4857.0,,3.0,,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
60.0,365.0,,3.0,,-3.4,,,,,9.0,0.0,3.0,1.0,0.0,,1.0,6.0,2.0,2.0
53.0,242.0,3.0,999.0,1.0,-0.1,93.2,-42.0,,5195.8,3.0,0.0,3.0,1.0,,,1.0,3.0,0.0,
30.0,158.0,2.0,,0.0,-1.8,,-46.2,1264.0,5099.1,,,4.0,1.0,0.0,,1.0,,,0.0
,209.0,1.0,,0.0,,93918.0,-42.7,4968.0,5228.1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,2.0,0.0
37.0,481.0,1.0,999.0,0.0,-1.8,93749.0,-34.6,0.642,5008.7,,,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
,283.0,2.0,,0.0,,,-42.0,4153.0,5195.8,2.0,0.0,1.0,,0.0,,1.0,,1.0,0.0
31.0,597.0,17.0,999.0,0.0,1.1,93994.0,,,,3.0,1.0,5.0,1.0,,0.0,0.0,1.0,3.0,0.0
78.0,,1.0,,,-1.8,,-47.1,1405.0,5099.1,,0.0,2.0,1.0,0.0,0.0,1.0,,1.0,0.0
42.0,650.0,,999.0,,1.4,93918.0,-42.7,4955.0,5228.1,2.0,0.0,,1.0,,1.0,0.0,0.0,,0.0
32.0,157.0,3.0,,0.0,1.4,93918.0,,4957.0,5228.1,5.0,0.0,4.0,1.0,1.0,,1.0,0.0,3.0,0.0
,222.0,3.0,999.0,0.0,1.4,93444.0,-36.1,4964.0,,,0.0,1.0,1.0,1.0,,1.0,5.0,3.0,0.0
51.0,174.0,2.0,,0.0,1.4,,-36.1,4968.0,5228.1,,0.0,2.0,0.0,,,,5.0,,
51.0,283.0,1.0,3.0,7.0,-1.1,,,,4963.6,0.0,,4.0,1.0,,0.0,1.0,,1.0,
,144.0,2.0,,0.0,-1.1,,-50.8,1.03,,,0.0,,1.0,,0.0,1.0,3.0,4.0,0.0
31.0,,,999.0,0.0,1.4,,,4963.0,5228.1,4.0,,3.0,0.0,1.0,0.0,,5.0,2.0,0.0
38.0,74.0,2.0,999.0,1.0,-1.8,93075.0,-47.1,1405.0,5099.1,,2.0,4.0,,,0.0,1.0,2.0,,
,144.0,,,0.0,1.1,93994.0,-36.4,,5191.0,,1.0,,1.0,0.0,0.0,,1.0,0.0,
26.0,,3.0,999.0,0.0,,92893.0,,1281.0,5099.1,6.0,,,,,0.0,,1.0,,
37.0,780.0,2.0,999.0,0.0,,93444.0,,4966.0,5228.1,,1.0,3.0,1.0,1.0,0.0,1.0,5.0,3.0,0.0
41.0,120.0,1.0,999.0,0.0,1.4,,-42.7,4.96,,10.0,0.0,,1.0,0.0,0.0,1.0,0.0,,0.0
42.0,232.0,1.0,999.0,0.0,,93994.0,,4856.0,5191.0,0.0,1.0,1.0,,1.0,,,1.0,4.0,0.0
32.0,115.0,,999.0,0.0,-1.8,,,1244.0,,,0.0,3.0,1.0,0.0,,1.0,1.0,0.0,0.0
50.0,179.0,,999.0,,,93994.0,-36.4,4859.0,5191.0,,1.0,0.0,1.0,,0.0,,,,0.0
,123.0,1.0,999.0,0.0,,93918.0,,4962.0,,5.0,1.0,4.0,1.0,1.0,0.0,1.0,,1.0,
,,4.0,,0.0,1.4,,,4966.0,5228.1,4.0,2.0,,,1.0,,1.0,,3.0,0.0
39.0,184.0,1.0,999.0,0.0,1.4,93918.0,,4962.0,5228.1,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,
42.0,418.0,3.0,999.0,0.0,1.4,93918.0,-42.7,4962.0,,,,0.0,,0.0,0.0,1.0,,0.0,0.0
32.0,44.0,1.0,999.0,,-1.8,92893.0,,1259.0,5099.1,,2.0,1.0,1.0,1.0,,,,3.0,
42.0,,1.0,,0.0,1.4,,-36.1,4965.0,5228.1,0.0,1.0,,,0.0,1.0,,5.0,0.0,
29.0,,,999.0,,1.4,,-41.8,4962.0,5228.1,,,4.0,1.0,1.0,1.0,0.0,,4.0,0.0
43.0,99.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4153.0,5195.8,,0.0,3.0,1.0,0.0,,,3.0,1.0,
51.0,,,999.0,1.0,-1.8,92893.0,-46.2,1299.0,5099.1,,0.0,5.0,1.0,,1.0,1.0,,,1.0
33.0,,1.0,,0.0,1.1,93994.0,-36.4,4.86,5191.0,3.0,,0.0,1.0,1.0,0.0,,1.0,2.0,
39.0,580.0,2.0,999.0,,1.1,93994.0,,,,,0.0,3.0,1.0,0.0,0.0,,,,0.0
39.0,356.0,2.0,999.0,0.0,1.1,93994.0,,4857.0,5191.0,3.0,,,1.0,,0.0,0.0,1.0,,0.0
